No.	Time	Source	Destination	Protocol	Length	Info
2997	15.360357000	192.168.50.145	162.254.198.156	UDP	834	51692 → 27036 Len=792
2998	15.366308000	162.254.198.156	192.168.50.145	UDP	1222	27036 → 51692 Len=1180
2999	15.366309200	162.254.198.156	192.168.50.145	UDP	1299	27036 → 51692 Len=1257
3000	15.368381600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3001	15.369174100	162.254.198.156	192.168.50.145	UDP	338	27036 → 51692 Len=296
3002	15.377347500	192.168.50.145	162.254.198.156	UDP	839	51692 → 27036 Len=797
3003	15.380653900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3004	15.380654800	162.254.198.156	192.168.50.145	UDP	545	27036 → 51692 Len=503
3005	15.392106300	192.168.50.145	162.254.198.156	UDP	832	51692 → 27036 Len=790
3006	15.395888400	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3007	15.395893000	162.254.198.156	192.168.50.145	UDP	516	27036 → 51692 Len=474
3008	15.407744600	192.168.50.145	162.254.198.156	UDP	839	51692 → 27036 Len=797
3009	15.411659800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3010	15.411665300	162.254.198.156	192.168.50.145	UDP	1070	27036 → 51692 Len=1028
3011	15.421964600	192.168.50.145	162.254.198.156	UDP	838	51692 → 27036 Len=796
3012	15.426950300	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3013	15.426953500	162.254.198.156	192.168.50.145	UDP	492	27036 → 51692 Len=450
3014	15.437949000	192.168.50.145	162.254.198.156	UDP	848	51692 → 27036 Len=806
3015	15.442789400	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3016	15.442790400	162.254.198.156	192.168.50.145	UDP	217	27036 → 51692 Len=175
3017	15.452363500	192.168.50.145	162.254.198.156	UDP	857	51692 → 27036 Len=815
3018	15.458540900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3019	15.458751900	162.254.198.156	192.168.50.145	UDP	1270	27036 → 51692 Len=1228
3020	15.467258600	192.168.50.145	162.254.198.156	UDP	854	51692 → 27036 Len=812
3021	15.474050600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3022	15.474056700	162.254.198.156	192.168.50.145	UDP	676	27036 → 51692 Len=634
3023	15.482984000	192.168.50.145	162.254.198.156	UDP	826	51692 → 27036 Len=784
3024	15.489171200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3025	15.489180300	162.254.198.156	192.168.50.145	UDP	806	27036 → 51692 Len=764
3026	15.500467500	192.168.50.145	162.254.198.156	UDP	828	51692 → 27036 Len=786
3027	15.505043900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3028	15.505045100	162.254.198.156	192.168.50.145	UDP	388	27036 → 51692 Len=346
3029	15.516502900	192.168.50.145	162.254.198.156	UDP	860	51692 → 27036 Len=818
3030	15.520869200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3031	15.520870300	162.254.198.156	192.168.50.145	UDP	278	27036 → 51692 Len=236
3032	15.529841100	192.168.50.145	162.254.198.156	UDP	828	51692 → 27036 Len=786
3033	15.536155900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3034	15.536158900	162.254.198.156	192.168.50.145	UDP	621	27036 → 51692 Len=579
3035	15.545455200	192.168.50.145	162.254.198.156	UDP	835	51692 → 27036 Len=793
3036	15.552078600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3037	15.552079600	162.254.198.156	192.168.50.145	UDP	236	27036 → 51692 Len=194
3038	15.561877900	192.168.50.145	162.254.198.156	UDP	843	51692 → 27036 Len=801
3039	15.567752300	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3040	15.567753800	162.254.198.156	192.168.50.145	UDP	195	27036 → 51692 Len=153
3041	15.577253100	192.168.50.145	162.254.198.156	UDP	805	51692 → 27036 Len=763
3042	15.583505900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3043	15.583509800	162.254.198.156	192.168.50.145	UDP	749	27036 → 51692 Len=707
3044	15.594712900	192.168.50.145	162.254.198.156	UDP	924	51692 → 27036 Len=882
3045	15.598789200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3046	15.598793000	162.254.198.156	192.168.50.145	UDP	442	27036 → 51692 Len=400
3047	15.609017700	192.168.50.145	162.254.198.156	UDP	939	51692 → 27036 Len=897
3048	15.614814000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3049	15.614815200	162.254.198.156	192.168.50.145	UDP	842	27036 → 51692 Len=800
3050	15.626562200	192.168.50.145	162.254.198.156	UDP	944	51692 → 27036 Len=902
3051	15.629889700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3052	15.629890900	162.254.198.156	192.168.50.145	UDP	351	27036 → 51692 Len=309
3053	15.640108000	192.168.50.145	162.254.198.156	UDP	939	51692 → 27036 Len=897
3054	15.645694200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3055	15.645755400	162.254.198.156	192.168.50.145	UDP	301	27036 → 51692 Len=259
3056	15.657491600	192.168.50.145	162.254.198.156	UDP	903	51692 → 27036 Len=861
3057	15.661594700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3058	15.661677500	162.254.198.156	192.168.50.145	UDP	750	27036 → 51692 Len=708
3059	15.671529000	192.168.50.145	162.254.198.156	UDP	897	51692 → 27036 Len=855
3060	15.676991800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3061	15.676993500	162.254.198.156	192.168.50.145	UDP	216	27036 → 51692 Len=174
3062	15.688892100	192.168.50.145	162.254.198.156	UDP	903	51692 → 27036 Len=861
3063	15.692745800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3064	15.692749800	162.254.198.156	192.168.50.145	UDP	671	27036 → 51692 Len=629
3065	15.704377100	192.168.50.145	162.254.198.156	UDP	898	51692 → 27036 Len=856
3066	15.708097700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3067	15.708098900	162.254.198.156	192.168.50.145	UDP	183	27036 → 51692 Len=141
3068	15.719634400	192.168.50.145	162.254.198.156	UDP	901	51692 → 27036 Len=859
3069	15.725356800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3070	15.725358600	162.254.198.156	192.168.50.145	UDP	282	27036 → 51692 Len=240
3071	15.733818200	192.168.50.145	162.254.198.156	UDP	930	51692 → 27036 Len=888
3072	15.739650700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3073	15.739654500	162.254.198.156	192.168.50.145	UDP	672	27036 → 51692 Len=630
3074	15.750819100	192.168.50.145	162.254.198.156	UDP	931	51692 → 27036 Len=889
3075	15.755524600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3076	15.755526000	162.254.198.156	192.168.50.145	UDP	320	27036 → 51692 Len=278
3077	15.764769800	192.168.50.145	162.254.198.156	UDP	967	51692 → 27036 Len=925
3078	15.770723700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3079	15.770729000	162.254.198.156	192.168.50.145	UDP	815	27036 → 51692 Len=773
3080	15.783043000	192.168.50.145	162.254.198.156	UDP	955	51692 → 27036 Len=913
3081	15.786176600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3082	15.786177500	162.254.198.156	192.168.50.145	UDP	319	27036 → 51692 Len=277
3083	15.796915700	192.168.50.145	162.254.198.156	UDP	957	51692 → 27036 Len=915
3084	15.802479600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3085	15.802489800	162.254.198.156	192.168.50.145	UDP	733	27036 → 51692 Len=691
3086	15.814753800	192.168.50.145	162.254.198.156	UDP	955	51692 → 27036 Len=913
3087	15.817523700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3088	15.817525000	162.254.198.156	192.168.50.145	UDP	223	27036 → 51692 Len=181
3089	15.828767400	192.168.50.145	162.254.198.156	UDP	986	51692 → 27036 Len=944
3090	15.834063500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3091	15.834064500	162.254.198.156	192.168.50.145	UDP	127	27036 → 51692 Len=85
3092	15.843500500	192.168.50.145	162.254.198.156	UDP	975	51692 → 27036 Len=933
3093	15.849357600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3094	15.849362900	162.254.198.156	192.168.50.145	UDP	818	27036 → 51692 Len=776
3095	15.861333500	192.168.50.145	162.254.198.156	UDP	977	51692 → 27036 Len=935
3096	15.864658500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3097	15.864659600	162.254.198.156	192.168.50.145	UDP	221	27036 → 51692 Len=179
3098	15.875377700	192.168.50.145	162.254.198.156	UDP	975	51692 → 27036 Len=933
3099	15.880008700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3100	15.880014200	162.254.198.156	192.168.50.145	UDP	724	27036 → 51692 Len=682
3101	15.890059100	192.168.50.145	162.254.198.156	UDP	910	51692 → 27036 Len=868
