No.	Time	Source	Destination	Protocol	Length	Info
1	0.000000000	162.254.198.101	192.168.50.145	UDP	1286	27028 → 47488 Len=1244
2	0.000062900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
3	0.006744500	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4	0.016057000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
5	0.016058100	162.254.198.101	192.168.50.145	UDP	446	27028 → 47488 Len=404
6	0.026767100	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
7	0.031218000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
8	0.031218900	162.254.198.101	192.168.50.145	UDP	110	27028 → 47488 Len=68
9	0.032831200	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
10	0.046613900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
11	0.046614700	162.254.198.101	192.168.50.145	UDP	90	27028 → 47488 Len=48
12	0.054406900	192.168.50.145	162.254.198.101	UDP	320	47488 → 27028 Len=278
13	0.062567300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
14	0.062568000	162.254.198.101	192.168.50.145	UDP	105	27028 → 47488 Len=63
15	0.074644000	192.168.50.145	162.254.198.101	UDP	344	47488 → 27028 Len=302
16	0.078122500	162.254.198.101	192.168.50.145	UDP	1297	27028 → 47488 Len=1255
17	0.090794900	192.168.50.145	162.254.198.101	UDP	344	47488 → 27028 Len=302
18	0.093862800	162.254.198.101	192.168.50.145	UDP	1073	27028 → 47488 Len=1031
19	0.106439900	192.168.50.145	162.254.198.101	UDP	362	47488 → 27028 Len=320
20	0.109220400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
21	0.109221400	162.254.198.101	192.168.50.145	UDP	172	27028 → 47488 Len=130
22	0.117979200	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
23	0.126370900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
24	0.126373800	162.254.198.101	192.168.50.145	UDP	1299	27028 → 47488 Len=1257
25	0.128012200	162.254.198.101	192.168.50.145	UDP	86	27028 → 47488 Len=44
26	0.138179500	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
27	0.140393800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
28	0.140394700	162.254.198.101	192.168.50.145	UDP	156	27028 → 47488 Len=114
29	0.154336600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
31	0.158022800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
32	0.158023700	162.254.198.101	192.168.50.145	UDP	1031	27028 → 47488 Len=989
33	0.166355000	192.168.50.145	162.254.198.101	UDP	326	47488 → 27028 Len=284
34	0.172149300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
35	0.172150000	162.254.198.101	192.168.50.145	UDP	765	27028 → 47488 Len=723
36	0.186074600	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
37	0.187386900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
38	0.187387600	162.254.198.101	192.168.50.145	UDP	561	27028 → 47488 Len=519
39	0.192308400	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
40	0.203027600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
41	0.203028500	162.254.198.101	192.168.50.145	UDP	559	27028 → 47488 Len=517
43	0.217845200	192.168.50.145	162.254.198.101	UDP	277	47488 → 27028 Len=235
44	0.220081900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
45	0.220105800	162.254.198.101	192.168.50.145	UDP	1299	27028 → 47488 Len=1257
46	0.221229900	162.254.198.101	192.168.50.145	UDP	822	27028 → 47488 Len=780
47	0.233467400	192.168.50.145	162.254.198.101	UDP	297	47488 → 27028 Len=255
48	0.235749700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
49	0.235754000	162.254.198.101	192.168.50.145	UDP	830	27028 → 47488 Len=788
50	0.246098700	192.168.50.145	162.254.198.101	UDP	314	47488 → 27028 Len=272
51	0.249555900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
52	0.249752100	162.254.198.101	192.168.50.145	UDP	552	27028 → 47488 Len=510
53	0.265252100	192.168.50.145	162.254.198.101	UDP	298	47488 → 27028 Len=256
54	0.267842300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
55	0.267844000	162.254.198.101	192.168.50.145	UDP	616	27028 → 47488 Len=574
56	0.272148900	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
57	0.281239100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
58	0.281240800	162.254.198.101	192.168.50.145	UDP	627	27028 → 47488 Len=585
59	0.296986000	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
60	0.297051700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
61	0.297118200	162.254.198.101	192.168.50.145	UDP	640	27028 → 47488 Len=598
62	0.307580000	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
63	0.312854200	162.254.198.101	192.168.50.145	UDP	1215	27028 → 47488 Len=1173
64	0.319275100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
65	0.328355000	162.254.198.101	192.168.50.145	UDP	1117	27028 → 47488 Len=1075
66	0.339329400	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
67	0.343835200	162.254.198.101	192.168.50.145	UDP	1197	27028 → 47488 Len=1155
68	0.355495200	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
69	0.359758800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
70	0.359760100	162.254.198.101	192.168.50.145	UDP	404	27028 → 47488 Len=362
71	0.371124900	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
72	0.374618100	162.254.198.101	192.168.50.145	UDP	1293	27028 → 47488 Len=1251
73	0.388382500	192.168.50.145	162.254.198.101	UDP	328	47488 → 27028 Len=286
74	0.390368200	162.254.198.101	192.168.50.145	UDP	1219	27028 → 47488 Len=1177
75	0.402881200	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
76	0.405989100	162.254.198.101	192.168.50.145	UDP	1237	27028 → 47488 Len=1195
77	0.414357900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
78	0.422038400	162.254.198.101	192.168.50.145	UDP	1205	27028 → 47488 Len=1163
79	0.434626400	192.168.50.145	162.254.198.101	UDP	281	47488 → 27028 Len=239
80	0.437194400	162.254.198.101	192.168.50.145	UDP	1126	27028 → 47488 Len=1084
81	0.450767800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
82	0.453181100	162.254.198.101	192.168.50.145	UDP	1016	27028 → 47488 Len=974
83	0.466411400	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
84	0.469014300	162.254.198.101	192.168.50.145	UDP	1016	27028 → 47488 Len=974
85	0.477808800	192.168.50.145	162.254.198.101	UDP	329	47488 → 27028 Len=287
86	0.484079500	162.254.198.101	192.168.50.145	UDP	1026	27028 → 47488 Len=984
87	0.498148100	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
88	0.499816700	162.254.198.101	192.168.50.145	UDP	1036	27028 → 47488 Len=994
89	0.514804600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
90	0.515222100	162.254.198.101	192.168.50.145	UDP	971	27028 → 47488 Len=929
91	0.530419400	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
92	0.530875600	162.254.198.101	192.168.50.145	UDP	1056	27028 → 47488 Len=1014
93	0.542012900	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
94	0.546553400	162.254.198.101	192.168.50.145	UDP	919	27028 → 47488 Len=877
95	0.562185100	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
96	0.562207300	162.254.198.101	192.168.50.145	UDP	947	27028 → 47488 Len=905
97	0.568744300	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
98	0.577654100	162.254.198.101	192.168.50.145	UDP	973	27028 → 47488 Len=931
99	0.593843800	162.254.198.101	192.168.50.145	UDP	1016	27028 → 47488 Len=974
100	0.593948900	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
101	0.604543900	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
102	0.609401700	162.254.198.101	192.168.50.145	UDP	1049	27028 → 47488 Len=1007
103	0.615958800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
104	0.624671200	162.254.198.101	192.168.50.145	UDP	1042	27028 → 47488 Len=1000
105	0.636288300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
106	0.640681900	162.254.198.101	192.168.50.145	UDP	1181	27028 → 47488 Len=1139
107	0.652413800	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
108	0.656007900	162.254.198.101	192.168.50.145	UDP	1107	27028 → 47488 Len=1065
109	0.668066600	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
110	0.671615700	162.254.198.101	192.168.50.145	UDP	1115	27028 → 47488 Len=1073
111	0.679485200	192.168.50.145	162.254.198.101	UDP	328	47488 → 27028 Len=286
112	0.687170900	162.254.198.101	192.168.50.145	UDP	1080	27028 → 47488 Len=1038
113	0.699818300	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
114	0.703472700	162.254.198.101	192.168.50.145	UDP	1252	27028 → 47488 Len=1210
115	0.715954600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
116	0.718656700	162.254.198.101	192.168.50.145	UDP	1123	27028 → 47488 Len=1081
117	0.731590300	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
118	0.734299900	162.254.198.101	192.168.50.145	UDP	1111	27028 → 47488 Len=1069
119	0.743002100	192.168.50.145	162.254.198.101	UDP	329	47488 → 27028 Len=287
120	0.750100800	162.254.198.101	192.168.50.145	UDP	1054	27028 → 47488 Len=1012
121	0.763351300	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
122	0.765752900	162.254.198.101	192.168.50.145	UDP	1116	27028 → 47488 Len=1074
123	0.779505400	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
124	0.781235900	162.254.198.101	192.168.50.145	UDP	1284	27028 → 47488 Len=1242
125	0.795133700	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
126	0.796800900	162.254.198.101	192.168.50.145	UDP	1150	27028 → 47488 Len=1108
127	0.806539300	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
128	0.812969500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
129	0.812972400	162.254.198.101	192.168.50.145	UDP	1092	27028 → 47488 Len=1050
130	0.826867800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
131	0.828321800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
132	0.828322600	162.254.198.101	192.168.50.145	UDP	156	27028 → 47488 Len=114
133	0.843035000	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
134	0.843788000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
135	0.843788700	162.254.198.101	192.168.50.145	UDP	276	27028 → 47488 Len=234
136	0.858667800	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
137	0.859454400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
138	0.859455100	162.254.198.101	192.168.50.145	UDP	218	27028 → 47488 Len=176
139	0.870147000	192.168.50.145	162.254.198.101	UDP	328	47488 → 27028 Len=286
140	0.874895800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
141	0.874897000	162.254.198.101	192.168.50.145	UDP	90	27028 → 47488 Len=48
142	0.890411900	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
143	0.890471800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
144	0.890472600	162.254.198.101	192.168.50.145	UDP	135	27028 → 47488 Len=93
145	0.906231400	162.254.198.101	192.168.50.145	UDP	1218	27028 → 47488 Len=1176
146	0.906547300	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
147	0.912532700	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
148	0.923925000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
149	0.923927100	162.254.198.101	192.168.50.145	UDP	874	27028 → 47488 Len=832
150	0.932774700	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
151	0.937244200	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
152	0.937245400	162.254.198.101	192.168.50.145	UDP	453	27028 → 47488 Len=411
153	0.948942800	192.168.50.145	162.254.198.101	UDP	390	47488 → 27028 Len=348
154	0.953202700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
155	0.953266400	162.254.198.101	192.168.50.145	UDP	439	27028 → 47488 Len=397
156	0.960660100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
157	0.969760500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
158	0.969814200	162.254.198.101	192.168.50.145	UDP	773	27028 → 47488 Len=731
159	0.981288900	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
160	0.984297100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
161	0.984298500	162.254.198.101	192.168.50.145	UDP	555	27028 → 47488 Len=513
162	0.987719700	192.168.50.145	162.254.198.101	UDP	383	47488 → 27028 Len=341
163	0.999787100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
164	0.999789100	162.254.198.101	192.168.50.145	UDP	545	27028 → 47488 Len=503
165	1.012976900	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
166	1.015611600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
167	1.015612400	162.254.198.101	192.168.50.145	UDP	208	27028 → 47488 Len=166
168	1.028606300	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
169	1.031657600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
170	1.031658800	162.254.198.101	192.168.50.145	UDP	169	27028 → 47488 Len=127
171	1.040397600	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
172	1.047612100	162.254.198.101	192.168.50.145	UDP	1160	27028 → 47488 Len=1118
173	1.060377000	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
174	1.063211100	162.254.198.101	192.168.50.145	UDP	1045	27028 → 47488 Len=1003
175	1.067218700	192.168.50.145	162.254.198.101	UDP	386	47488 → 27028 Len=344
176	1.079138900	162.254.198.101	192.168.50.145	UDP	1050	27028 → 47488 Len=1008
177	1.092112000	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
178	1.094136200	162.254.198.101	192.168.50.145	UDP	1271	27028 → 47488 Len=1229
179	1.108285900	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
180	1.109752300	162.254.198.101	192.168.50.145	UDP	1186	27028 → 47488 Len=1144
181	1.114300200	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
182	1.125100400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
183	1.125101800	162.254.198.101	192.168.50.145	UDP	231	27028 → 47488 Len=189
184	1.140014900	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
185	1.140490300	162.254.198.101	192.168.50.145	UDP	1256	27028 → 47488 Len=1214
186	1.155684300	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
187	1.156297700	162.254.198.101	192.168.50.145	UDP	1300	27028 → 47488 Len=1258
188	1.167304500	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
189	1.172186800	162.254.198.101	192.168.50.145	UDP	1155	27028 → 47488 Len=1113
190	1.187422700	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
191	1.188459600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
192	1.188460300	162.254.198.101	192.168.50.145	UDP	151	27028 → 47488 Len=109
193	1.194056600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
194	1.203009800	162.254.198.101	192.168.50.145	UDP	1202	27028 → 47488 Len=1160
195	1.214155300	192.168.50.145	162.254.198.101	UDP	277	47488 → 27028 Len=235
196	1.218647600	162.254.198.101	192.168.50.145	UDP	1093	27028 → 47488 Len=1051
197	1.234291100	162.254.198.101	192.168.50.145	UDP	1065	27028 → 47488 Len=1023
198	1.235319000	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
199	1.246923000	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
200	1.249990200	162.254.198.101	192.168.50.145	UDP	1258	27028 → 47488 Len=1216
201	1.261545900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
202	1.265445500	162.254.198.101	192.168.50.145	UDP	1111	27028 → 47488 Len=1069
203	1.273020000	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
204	1.281481500	162.254.198.101	192.168.50.145	UDP	1146	27028 → 47488 Len=1104
205	1.293306800	192.168.50.145	162.254.198.101	UDP	281	47488 → 27028 Len=239
206	1.297072500	162.254.198.101	192.168.50.145	UDP	1226	27028 → 47488 Len=1184
207	1.299907600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
208	1.312450600	162.254.198.101	192.168.50.145	UDP	1037	27028 → 47488 Len=995
209	1.325099900	192.168.50.145	162.254.198.101	UDP	278	47488 → 27028 Len=236
210	1.327816900	162.254.198.101	192.168.50.145	UDP	1050	27028 → 47488 Len=1008
211	1.341291000	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
212	1.343761100	162.254.198.101	192.168.50.145	UDP	1085	27028 → 47488 Len=1043
213	1.352750900	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
214	1.359428900	162.254.198.101	192.168.50.145	UDP	1201	27028 → 47488 Len=1159
215	1.372979000	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
216	1.374765000	162.254.198.101	192.168.50.145	UDP	1089	27028 → 47488 Len=1047
217	1.378962000	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
218	1.390496000	162.254.198.101	192.168.50.145	UDP	1091	27028 → 47488 Len=1049
219	1.400235600	192.168.50.145	162.254.198.101	UDP	323	47488 → 27028 Len=281
220	1.407285700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
221	1.407286800	162.254.198.101	192.168.50.145	UDP	327	27028 → 47488 Len=285
222	1.420404800	192.168.50.145	162.254.198.101	UDP	344	47488 → 27028 Len=302
223	1.421836200	162.254.198.101	192.168.50.145	UDP	1143	27028 → 47488 Len=1101
224	1.436546400	192.168.50.145	162.254.198.101	UDP	344	47488 → 27028 Len=302
225	1.437727600	162.254.198.101	192.168.50.145	UDP	1110	27028 → 47488 Len=1068
226	1.442526000	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
227	1.453470100	162.254.198.101	192.168.50.145	UDP	1108	27028 → 47488 Len=1066
228	1.468309100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
229	1.468875500	162.254.198.101	192.168.50.145	UDP	1088	27028 → 47488 Len=1046
230	1.483947800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
231	1.484386400	162.254.198.101	192.168.50.145	UDP	1126	27028 → 47488 Len=1084
232	1.495513700	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
233	1.500528300	162.254.198.101	192.168.50.145	UDP	1146	27028 → 47488 Len=1104
234	1.510660500	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
235	1.515847300	162.254.198.101	192.168.50.145	UDP	1021	27028 → 47488 Len=979
236	1.522413500	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
237	1.531002700	162.254.198.101	192.168.50.145	UDP	1052	27028 → 47488 Len=1010
238	1.542417300	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
239	1.546432100	162.254.198.101	192.168.50.145	UDP	1043	27028 → 47488 Len=1001
240	1.558084100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
241	1.562354900	162.254.198.101	192.168.50.145	UDP	1089	27028 → 47488 Len=1047
242	1.575151800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
243	1.578351000	162.254.198.101	192.168.50.145	UDP	965	27028 → 47488 Len=923
244	1.589802600	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
245	1.594062700	162.254.198.101	192.168.50.145	UDP	942	27028 → 47488 Len=900
246	1.601391100	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
247	1.609770500	162.254.198.101	192.168.50.145	UDP	976	27028 → 47488 Len=934
248	1.621559200	192.168.50.145	162.254.198.101	UDP	277	47488 → 27028 Len=235
249	1.625280500	162.254.198.101	192.168.50.145	UDP	952	27028 → 47488 Len=910
250	1.637692400	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
251	1.640986000	162.254.198.101	192.168.50.145	UDP	940	27028 → 47488 Len=898
252	1.653323800	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
253	1.657192800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
254	1.657196400	162.254.198.101	192.168.50.145	UDP	794	27028 → 47488 Len=752
255	1.665045900	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
256	1.672200100	162.254.198.101	192.168.50.145	UDP	1095	27028 → 47488 Len=1053
257	1.685096200	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
258	1.687507800	162.254.198.101	192.168.50.145	UDP	1138	27028 → 47488 Len=1096
259	1.691777600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
260	1.703477500	162.254.198.101	192.168.50.145	UDP	1220	27028 → 47488 Len=1178
261	1.716851200	192.168.50.145	162.254.198.101	UDP	278	47488 → 27028 Len=236
262	1.719108900	162.254.198.101	192.168.50.145	UDP	1214	27028 → 47488 Len=1172
263	1.732990300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
264	1.739005500	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
265	1.754962600	162.254.198.101	192.168.50.145	UDP	1080	27028 → 47488 Len=1038
266	1.755278800	162.254.198.101	192.168.50.145	UDP	1210	27028 → 47488 Len=1168
267	1.764749200	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
268	1.765331600	162.254.198.101	192.168.50.145	UDP	1265	27028 → 47488 Len=1223
269	1.780413600	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
270	1.781505300	162.254.198.101	192.168.50.145	UDP	1151	27028 → 47488 Len=1109
271	1.792117000	192.168.50.145	162.254.198.101	UDP	295	47488 → 27028 Len=253
272	1.797119000	162.254.198.101	192.168.50.145	UDP	1158	27028 → 47488 Len=1116
273	1.812152400	192.168.50.145	162.254.198.101	UDP	298	47488 → 27028 Len=256
274	1.813005700	162.254.198.101	192.168.50.145	UDP	1300	27028 → 47488 Len=1258
275	1.818705000	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
276	1.828494700	162.254.198.101	192.168.50.145	UDP	1075	27028 → 47488 Len=1033
277	1.843931300	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
278	1.845195900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
279	1.845218600	162.254.198.101	192.168.50.145	UDP	1299	27028 → 47488 Len=1257
280	1.846607600	162.254.198.101	192.168.50.145	UDP	350	27028 → 47488 Len=308
281	1.859542800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
282	1.859544200	162.254.198.101	192.168.50.145	UDP	256	27028 → 47488 Len=214
283	1.860046500	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
284	1.866783700	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
285	1.874782600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
286	1.874783500	162.254.198.101	192.168.50.145	UDP	133	27028 → 47488 Len=91
287	1.886308300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
288	1.890666000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
289	1.890667200	162.254.198.101	192.168.50.145	UDP	160	27028 → 47488 Len=118
290	1.893038000	192.168.50.145	162.254.198.101	UDP	382	47488 → 27028 Len=340
291	1.905896400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
292	1.905897400	162.254.198.101	192.168.50.145	UDP	177	27028 → 47488 Len=135
293	1.918067200	192.168.50.145	162.254.198.101	UDP	278	47488 → 27028 Len=236
294	1.919099400	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
295	1.921999800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
296	1.922000600	162.254.198.101	192.168.50.145	UDP	140	27028 → 47488 Len=98
297	1.937618800	162.254.198.101	192.168.50.145	UDP	1078	27028 → 47488 Len=1036
298	1.944774300	192.168.50.145	162.254.198.101	UDP	282	47488 → 27028 Len=240
299	1.953302600	162.254.198.101	192.168.50.145	UDP	1023	27028 → 47488 Len=981
300	1.960420900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
301	1.968589600	162.254.198.101	192.168.50.145	UDP	1070	27028 → 47488 Len=1028
302	1.972061800	192.168.50.145	162.254.198.101	UDP	386	47488 → 27028 Len=344
303	1.984133100	162.254.198.101	192.168.50.145	UDP	1034	27028 → 47488 Len=992
304	1.992175800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
305	1.998651000	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
306	1.999846900	162.254.198.101	192.168.50.145	UDP	1047	27028 → 47488 Len=1005
307	2.015466300	162.254.198.101	192.168.50.145	UDP	1057	27028 → 47488 Len=1015
308	2.023916300	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
309	2.024729700	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
310	2.031216600	162.254.198.101	192.168.50.145	UDP	1235	27028 → 47488 Len=1193
311	2.046609000	162.254.198.101	192.168.50.145	UDP	1134	27028 → 47488 Len=1092
312	2.050634100	192.168.50.145	162.254.198.101	UDP	282	47488 → 27028 Len=240
313	2.062512500	162.254.198.101	192.168.50.145	UDP	1183	27028 → 47488 Len=1141
314	2.066269600	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
315	2.077716800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
316	2.077740700	162.254.198.101	192.168.50.145	UDP	1122	27028 → 47488 Len=1080
317	2.093644000	162.254.198.101	192.168.50.145	UDP	1145	27028 → 47488 Len=1103
318	2.098021900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
319	2.108941600	162.254.198.101	192.168.50.145	UDP	1199	27028 → 47488 Len=1157
320	2.114164800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
321	2.120114800	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
