No.	Time	Source	Destination	Protocol	Length	Info
81	0.439645000	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
82	0.439745700	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
83	0.441338800	155.133.252.53	192.168.50.145	UDP	261	27055 → 35903 Len=219
84	0.455023300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
85	0.455047800	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
86	0.456298600	155.133.252.53	192.168.50.145	UDP	720	27055 → 35903 Len=678
87	0.457741500	192.168.50.145	155.133.252.53	UDP	353	35903 → 27055 Len=311
88	0.469557300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
89	0.469558800	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
90	0.470755600	155.133.252.53	192.168.50.145	UDP	740	27055 → 35903 Len=698
91	0.473893500	192.168.50.145	155.133.252.53	UDP	406	35903 → 27055 Len=364
92	0.485104400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
93	0.485106500	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
94	0.486408000	155.133.252.53	192.168.50.145	UDP	676	27055 → 35903 Len=634
95	0.490028300	192.168.50.145	155.133.252.53	UDP	358	35903 → 27055 Len=316
96	0.500762100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
97	0.500763700	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
98	0.502082200	155.133.252.53	192.168.50.145	UDP	155	27055 → 35903 Len=113
99	0.512601800	192.168.50.145	155.133.252.53	UDP	542	35903 → 27055 Len=500
100	0.513180900	192.168.50.145	155.133.252.53	UDP	374	35903 → 27055 Len=332
101	0.516948300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
102	0.516969500	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
103	0.519185600	155.133.252.53	192.168.50.145	UDP	258	27055 → 35903 Len=216
104	0.531889600	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
105	0.531969100	155.133.252.53	192.168.50.145	UDP	1036	27055 → 35903 Len=994
106	0.537414900	192.168.50.145	155.133.252.53	UDP	303	35903 → 27055 Len=261
107	0.539206800	192.168.50.145	155.133.252.53	UDP	370	35903 → 27055 Len=328
108	0.547295800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
109	0.547297700	155.133.252.53	192.168.50.145	UDP	644	27055 → 35903 Len=602
110	0.562719800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
111	0.562721600	155.133.252.53	192.168.50.145	UDP	528	27055 → 35903 Len=486
112	0.565404400	192.168.50.145	155.133.252.53	UDP	334	35903 → 27055 Len=292
113	0.579547800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
114	0.579550600	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
115	0.581139000	155.133.252.53	192.168.50.145	UDP	221	27055 → 35903 Len=179
116	0.585835100	192.168.50.145	155.133.252.53	UDP	360	35903 → 27055 Len=318
117	0.591843100	192.168.50.145	155.133.252.53	UDP	442	35903 → 27055 Len=400
118	0.594665100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
119	0.594750100	155.133.252.53	192.168.50.145	UDP	1038	27055 → 35903 Len=996
120	0.609755000	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
121	0.609756800	155.133.252.53	192.168.50.145	UDP	472	27055 → 35903 Len=430
122	0.618221100	192.168.50.145	155.133.252.53	UDP	357	35903 → 27055 Len=315
123	0.624492500	192.168.50.145	155.133.252.53	UDP	322	35903 → 27055 Len=280
124	0.625614600	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
125	0.625615600	155.133.252.53	192.168.50.145	UDP	280	27055 → 35903 Len=238
126	0.641165800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
127	0.641167700	155.133.252.53	192.168.50.145	UDP	592	27055 → 35903 Len=550
128	0.649930800	192.168.50.145	155.133.252.53	UDP	291	35903 → 27055 Len=249
129	0.657127800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
130	0.657420100	155.133.252.53	192.168.50.145	UDP	276	27055 → 35903 Len=234
131	0.665187500	192.168.50.145	155.133.252.53	UDP	354	35903 → 27055 Len=312
132	0.673209700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
133	0.673212400	155.133.252.53	192.168.50.145	UDP	705	27055 → 35903 Len=663
134	0.675549600	192.168.50.145	155.133.252.53	UDP	370	35903 → 27055 Len=328
135	0.689635200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
136	0.689636900	155.133.252.53	192.168.50.145	UDP	789	27055 → 35903 Len=747
137	0.702061900	192.168.50.145	155.133.252.53	UDP	488	35903 → 27055 Len=446
138	0.704828500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
139	0.704831300	155.133.252.53	192.168.50.145	UDP	1077	27055 → 35903 Len=1035
140	0.717000900	192.168.50.145	155.133.252.53	UDP	544	35903 → 27055 Len=502
141	0.719980100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
142	0.719981500	155.133.252.53	192.168.50.145	UDP	894	27055 → 35903 Len=852
143	0.733804300	192.168.50.145	155.133.252.53	UDP	569	35903 → 27055 Len=527
144	0.736689100	155.133.252.53	192.168.50.145	UDP	1306	27055 → 35903 Len=1264
145	0.736690200	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
146	0.737859500	155.133.252.53	192.168.50.145	UDP	481	27055 → 35903 Len=439
147	0.748433600	192.168.50.145	155.133.252.53	UDP	630	35903 → 27055 Len=588
148	0.751864800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
149	0.751869700	155.133.252.53	192.168.50.145	UDP	1032	27055 → 35903 Len=990
150	0.766520700	192.168.50.145	155.133.252.53	UDP	607	35903 → 27055 Len=565
151	0.768772800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
152	0.768774000	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
153	0.770022600	155.133.252.53	192.168.50.145	UDP	1217	27055 → 35903 Len=1175
154	0.782147500	192.168.50.145	155.133.252.53	UDP	568	35903 → 27055 Len=526
155	0.785025200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
156	0.785029700	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
157	0.786110600	155.133.252.53	192.168.50.145	UDP	404	27055 → 35903 Len=362
158	0.798056800	192.168.50.145	155.133.252.53	UDP	635	35903 → 27055 Len=593
159	0.798401500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
160	0.798404200	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
161	0.799604200	155.133.252.53	192.168.50.145	UDP	490	27055 → 35903 Len=448
162	0.813351300	192.168.50.145	155.133.252.53	UDP	575	35903 → 27055 Len=533
163	0.815053400	155.133.252.53	192.168.50.145	UDP	1309	27055 → 35903 Len=1267
164	0.815054900	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
165	0.816277100	155.133.252.53	192.168.50.145	UDP	991	27055 → 35903 Len=949
166	0.830118700	192.168.50.145	155.133.252.53	UDP	567	35903 → 27055 Len=525
167	0.830761600	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
168	0.830763100	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
169	0.831929800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
170	0.833231800	155.133.252.53	192.168.50.145	UDP	463	27055 → 35903 Len=421
171	0.845361700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
172	0.845365400	155.133.252.53	192.168.50.145	UDP	1200	27055 → 35903 Len=1158
173	0.846817600	192.168.50.145	155.133.252.53	UDP	605	35903 → 27055 Len=563
174	0.861011800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
175	0.861015200	155.133.252.53	192.168.50.145	UDP	767	27055 → 35903 Len=725
176	0.864831400	192.168.50.145	155.133.252.53	UDP	622	35903 → 27055 Len=580
177	0.876907800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
178	0.876912800	155.133.252.53	192.168.50.145	UDP	771	27055 → 35903 Len=729
179	0.879279700	192.168.50.145	155.133.252.53	UDP	672	35903 → 27055 Len=630
180	0.892353400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
181	0.892356400	155.133.252.53	192.168.50.145	UDP	502	27055 → 35903 Len=460
182	0.896375900	192.168.50.145	155.133.252.53	UDP	754	35903 → 27055 Len=712
183	0.909042300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
184	0.909043400	155.133.252.53	192.168.50.145	UDP	1299	27055 → 35903 Len=1257
185	0.910567600	155.133.252.53	192.168.50.145	UDP	295	27055 → 35903 Len=253
186	0.911785900	192.168.50.145	155.133.252.53	UDP	791	35903 → 27055 Len=749
187	0.922658100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
188	0.922660300	155.133.252.53	192.168.50.145	UDP	476	27055 → 35903 Len=434
189	0.927328000	192.168.50.145	155.133.252.53	UDP	922	35903 → 27055 Len=880
190	0.938407200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
191	0.938409100	155.133.252.53	192.168.50.145	UDP	542	27055 → 35903 Len=500
192	0.945936600	192.168.50.145	155.133.252.53	UDP	855	35903 → 27055 Len=813
193	0.954206800	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
194	0.954209300	155.133.252.53	192.168.50.145	UDP	494	27055 → 35903 Len=452
195	0.959414600	192.168.50.145	155.133.252.53	UDP	850	35903 → 27055 Len=808
196	0.969477700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
197	0.969478800	155.133.252.53	192.168.50.145	UDP	561	27055 → 35903 Len=519
198	0.975623900	192.168.50.145	155.133.252.53	UDP	842	35903 → 27055 Len=800
199	0.986596700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
200	0.986672500	155.133.252.53	192.168.50.145	UDP	932	27055 → 35903 Len=890
201	0.994588600	192.168.50.145	155.133.252.53	UDP	880	35903 → 27055 Len=838
202	1.000502000	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
203	1.000503200	155.133.252.53	192.168.50.145	UDP	697	27055 → 35903 Len=655
204	1.009961600	192.168.50.145	155.133.252.53	UDP	886	35903 → 27055 Len=844
205	1.016616400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
206	1.016618300	155.133.252.53	192.168.50.145	UDP	1111	27055 → 35903 Len=1069
207	1.025053300	192.168.50.145	155.133.252.53	UDP	893	35903 → 27055 Len=851
208	1.031690200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
209	1.031758400	155.133.252.53	192.168.50.145	UDP	781	27055 → 35903 Len=739
210	1.040596900	192.168.50.145	155.133.252.53	UDP	938	35903 → 27055 Len=896
211	1.047223200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
212	1.047224300	155.133.252.53	192.168.50.145	UDP	651	27055 → 35903 Len=609
213	1.057291800	192.168.50.145	155.133.252.53	UDP	940	35903 → 27055 Len=898
214	1.062902900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
215	1.062904000	155.133.252.53	192.168.50.145	UDP	288	27055 → 35903 Len=246
216	1.073447600	192.168.50.145	155.133.252.53	UDP	945	35903 → 27055 Len=903
217	1.078941100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
218	1.078985000	155.133.252.53	192.168.50.145	UDP	388	27055 → 35903 Len=346
219	1.089462900	192.168.50.145	155.133.252.53	UDP	971	35903 → 27055 Len=929
220	1.094114900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
221	1.094116300	155.133.252.53	192.168.50.145	UDP	198	27055 → 35903 Len=156
222	1.104734900	192.168.50.145	155.133.252.53	UDP	918	35903 → 27055 Len=876
223	1.110230900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
224	1.110231800	155.133.252.53	192.168.50.145	UDP	568	27055 → 35903 Len=526
225	1.120917300	192.168.50.145	155.133.252.53	UDP	916	35903 → 27055 Len=874
226	1.125744700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
227	1.125747000	155.133.252.53	192.168.50.145	UDP	483	27055 → 35903 Len=441
228	1.135931300	192.168.50.145	155.133.252.53	UDP	917	35903 → 27055 Len=875
229	1.141428900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
230	1.141431100	155.133.252.53	192.168.50.145	UDP	496	27055 → 35903 Len=454
231	1.151930000	192.168.50.145	155.133.252.53	UDP	912	35903 → 27055 Len=870
232	1.156836500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
233	1.156839000	155.133.252.53	192.168.50.145	UDP	250	27055 → 35903 Len=208
234	1.168061500	192.168.50.145	155.133.252.53	UDP	938	35903 → 27055 Len=896
235	1.172198500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
236	1.172200100	155.133.252.53	192.168.50.145	UDP	359	27055 → 35903 Len=317
237	1.182813400	192.168.50.145	155.133.252.53	UDP	858	35903 → 27055 Len=816
238	1.188463700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
239	1.188464800	155.133.252.53	192.168.50.145	UDP	188	27055 → 35903 Len=146
240	1.197843100	192.168.50.145	155.133.252.53	UDP	760	35903 → 27055 Len=718
241	1.203866700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
242	1.203867700	155.133.252.53	192.168.50.145	UDP	134	27055 → 35903 Len=92
243	1.214733300	192.168.50.145	155.133.252.53	UDP	661	35903 → 27055 Len=619
244	1.219444600	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
245	1.219445600	155.133.252.53	192.168.50.145	UDP	118	27055 → 35903 Len=76
246	1.230808100	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
247	1.234416200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
248	1.234417000	155.133.252.53	192.168.50.145	UDP	131	27055 → 35903 Len=89
249	1.247002000	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
250	1.250299300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
251	1.250300400	155.133.252.53	192.168.50.145	UDP	109	27055 → 35903 Len=67
252	1.262362300	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
253	1.265807100	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
254	1.265808500	155.133.252.53	192.168.50.145	UDP	90	27055 → 35903 Len=48
255	1.278047200	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
256	1.281552700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
257	1.281604600	155.133.252.53	192.168.50.145	UDP	89	27055 → 35903 Len=47
258	1.294464700	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
259	1.297155000	155.133.252.53	192.168.50.145	UDP	1297	27055 → 35903 Len=1255
260	1.309864600	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
261	1.312790000	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
262	1.312791100	155.133.252.53	192.168.50.145	UDP	226	27055 → 35903 Len=184
263	1.325448500	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
264	1.328427900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
265	1.328473400	155.133.252.53	192.168.50.145	UDP	200	27055 → 35903 Len=158
266	1.340673400	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
267	1.343902400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
268	1.343903600	155.133.252.53	192.168.50.145	UDP	182	27055 → 35903 Len=140
269	1.357373000	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
270	1.359593700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
271	1.359594600	155.133.252.53	192.168.50.145	UDP	220	27055 → 35903 Len=178
272	1.373032600	192.168.50.145	155.133.252.53	UDP	644	35903 → 27055 Len=602
273	1.375196500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
274	1.375197300	155.133.252.53	192.168.50.145	UDP	208	27055 → 35903 Len=166
275	1.388287500	192.168.50.145	155.133.252.53	UDP	649	35903 → 27055 Len=607
276	1.391294700	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
277	1.391295600	155.133.252.53	192.168.50.145	UDP	122	27055 → 35903 Len=80
278	1.403555600	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
279	1.406851400	155.133.252.53	192.168.50.145	UDP	1295	27055 → 35903 Len=1253
280	1.419177800	192.168.50.145	155.133.252.53	UDP	648	35903 → 27055 Len=606
281	1.422156500	155.133.252.53	192.168.50.145	UDP	1296	27055 → 35903 Len=1254
282	1.434872900	192.168.50.145	155.133.252.53	UDP	647	35903 → 27055 Len=605
283	1.438372000	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
284	1.438373200	155.133.252.53	192.168.50.145	UDP	193	27055 → 35903 Len=151
285	1.451877700	192.168.50.145	155.133.252.53	UDP	647	35903 → 27055 Len=605
286	1.453454300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
287	1.453455200	155.133.252.53	192.168.50.145	UDP	104	27055 → 35903 Len=62
288	1.467709700	192.168.50.145	155.133.252.53	UDP	691	35903 → 27055 Len=649
289	1.469058200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
290	1.469059000	155.133.252.53	192.168.50.145	UDP	134	27055 → 35903 Len=92
291	1.482979100	192.168.50.145	155.133.252.53	UDP	783	35903 → 27055 Len=741
292	1.484589200	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
293	1.484590200	155.133.252.53	192.168.50.145	UDP	86	27055 → 35903 Len=44
294	1.498612500	192.168.50.145	155.133.252.53	UDP	845	35903 → 27055 Len=803
295	1.500328300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
296	1.500362700	155.133.252.53	192.168.50.145	UDP	101	27055 → 35903 Len=59
297	1.513732800	192.168.50.145	155.133.252.53	UDP	868	35903 → 27055 Len=826
298	1.515749600	155.133.252.53	192.168.50.145	UDP	1276	27055 → 35903 Len=1234
299	1.529336700	192.168.50.145	155.133.252.53	UDP	886	35903 → 27055 Len=844
300	1.531456500	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
301	1.531457600	155.133.252.53	192.168.50.145	UDP	138	27055 → 35903 Len=96
302	1.544964100	192.168.50.145	155.133.252.53	UDP	868	35903 → 27055 Len=826
303	1.547377200	155.133.252.53	192.168.50.145	UDP	1269	27055 → 35903 Len=1227
304	1.561082000	192.168.50.145	155.133.252.53	UDP	907	35903 → 27055 Len=865
305	1.562867900	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
306	1.562869200	155.133.252.53	192.168.50.145	UDP	167	27055 → 35903 Len=125
307	1.576731100	192.168.50.145	155.133.252.53	UDP	938	35903 → 27055 Len=896
308	1.578417300	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
309	1.578418300	155.133.252.53	192.168.50.145	UDP	147	27055 → 35903 Len=105
310	1.593138800	192.168.50.145	155.133.252.53	UDP	971	35903 → 27055 Len=929
311	1.594411600	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
312	1.594413400	155.133.252.53	192.168.50.145	UDP	986	27055 → 35903 Len=944
313	1.609607400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
314	1.609608700	155.133.252.53	192.168.50.145	UDP	264	27055 → 35903 Len=222
315	1.621064400	192.168.50.145	155.133.252.53	UDP	796	35903 → 27055 Len=754
316	1.621689600	192.168.50.145	155.133.252.53	UDP	613	35903 → 27055 Len=571
317	1.624943400	155.133.252.53	192.168.50.145	UDP	1303	27055 → 35903 Len=1261
318	1.624945900	155.133.252.53	192.168.50.145	UDP	132	27055 → 35903 Len=90
