No.	Time	Source	Destination	Protocol	Length	Info
167	0.844631400	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
168	0.844632400	162.254.198.102	192.168.50.145	UDP	96	27022 → 53895 Len=54
169	0.845462200	192.168.50.145	162.254.198.102	UDP	883	53895 → 27022 Len=841
170	0.859309900	192.168.50.145	162.254.198.102	UDP	876	53895 → 27022 Len=834
171	0.859928800	162.254.198.102	192.168.50.145	UDP	1228	27022 → 53895 Len=1186
172	0.874959600	192.168.50.145	162.254.198.102	UDP	874	53895 → 27022 Len=832
173	0.876007000	162.254.198.102	192.168.50.145	UDP	1120	27022 → 53895 Len=1078
174	0.890699400	192.168.50.145	162.254.198.102	UDP	882	53895 → 27022 Len=840
175	0.891625500	162.254.198.102	192.168.50.145	UDP	1194	27022 → 53895 Len=1152
176	0.905479200	192.168.50.145	162.254.198.102	UDP	894	53895 → 27022 Len=852
177	0.907240900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
178	0.907324700	162.254.198.102	192.168.50.145	UDP	142	27022 → 53895 Len=100
179	0.921054300	192.168.50.145	162.254.198.102	UDP	909	53895 → 27022 Len=867
180	0.922726600	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
181	0.922727700	162.254.198.102	192.168.50.145	UDP	105	27022 → 53895 Len=63
182	0.937468200	192.168.50.145	162.254.198.102	UDP	912	53895 → 27022 Len=870
183	0.940447200	162.254.198.102	192.168.50.145	UDP	1227	27022 → 53895 Len=1185
184	0.952356500	192.168.50.145	162.254.198.102	UDP	910	53895 → 27022 Len=868
185	0.954048500	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
186	0.954284500	162.254.198.102	192.168.50.145	UDP	230	27022 → 53895 Len=188
187	0.967913300	192.168.50.145	162.254.198.102	UDP	907	53895 → 27022 Len=865
188	0.969398300	162.254.198.102	192.168.50.145	UDP	1292	27022 → 53895 Len=1250
189	0.984558700	192.168.50.145	162.254.198.102	UDP	907	53895 → 27022 Len=865
190	0.985291500	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
191	0.985292400	162.254.198.102	192.168.50.145	UDP	130	27022 → 53895 Len=88
192	0.999244700	192.168.50.145	162.254.198.102	UDP	907	53895 → 27022 Len=865
193	1.000600700	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
194	1.000601600	162.254.198.102	192.168.50.145	UDP	147	27022 → 53895 Len=105
195	1.012924700	192.168.50.145	162.254.198.102	UDP	906	53895 → 27022 Len=864
196	1.016558900	162.254.198.102	192.168.50.145	UDP	1232	27022 → 53895 Len=1190
197	1.028304500	192.168.50.145	162.254.198.102	UDP	912	53895 → 27022 Len=870
198	1.032031400	162.254.198.102	192.168.50.145	UDP	1278	27022 → 53895 Len=1236
199	1.043694300	192.168.50.145	162.254.198.102	UDP	880	53895 → 27022 Len=838
200	1.047590600	162.254.198.102	192.168.50.145	UDP	1215	27022 → 53895 Len=1173
201	1.060950500	192.168.50.145	162.254.198.102	UDP	836	53895 → 27022 Len=794
202	1.063435900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
203	1.063436800	162.254.198.102	192.168.50.145	UDP	172	27022 → 53895 Len=130
204	1.074328900	192.168.50.145	162.254.198.102	UDP	721	53895 → 27022 Len=679
205	1.079057700	162.254.198.102	192.168.50.145	UDP	1270	27022 → 53895 Len=1228
206	1.090336600	192.168.50.145	162.254.198.102	UDP	593	53895 → 27022 Len=551
207	1.094451500	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
208	1.094580400	162.254.198.102	192.168.50.145	UDP	173	27022 → 53895 Len=131
209	1.105847200	192.168.50.145	162.254.198.102	UDP	556	53895 → 27022 Len=514
210	1.110211500	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
211	1.110212600	162.254.198.102	192.168.50.145	UDP	170	27022 → 53895 Len=128
212	1.120462700	192.168.50.145	162.254.198.102	UDP	522	53895 → 27022 Len=480
213	1.126133200	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
214	1.126134500	162.254.198.102	192.168.50.145	UDP	218	27022 → 53895 Len=176
215	1.136364600	192.168.50.145	162.254.198.102	UDP	522	53895 → 27022 Len=480
216	1.141596100	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
217	1.141599300	162.254.198.102	192.168.50.145	UDP	115	27022 → 53895 Len=73
218	1.151772300	192.168.50.145	162.254.198.102	UDP	522	53895 → 27022 Len=480
219	1.156879200	162.254.198.102	192.168.50.145	UDP	1155	27022 → 53895 Len=1113
220	1.168422500	192.168.50.145	162.254.198.102	UDP	522	53895 → 27022 Len=480
221	1.172657300	162.254.198.102	192.168.50.145	UDP	1258	27022 → 53895 Len=1216
222	1.182355100	192.168.50.145	162.254.198.102	UDP	552	53895 → 27022 Len=510
223	1.188260800	162.254.198.102	192.168.50.145	UDP	1148	27022 → 53895 Len=1106
224	1.198009700	192.168.50.145	162.254.198.102	UDP	570	53895 → 27022 Len=528
225	1.204143100	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
226	1.204144400	162.254.198.102	192.168.50.145	UDP	243	27022 → 53895 Len=201
227	1.213703900	192.168.50.145	162.254.198.102	UDP	588	53895 → 27022 Len=546
228	1.219376900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
229	1.219709000	162.254.198.102	192.168.50.145	UDP	98	27022 → 53895 Len=56
230	1.229456500	192.168.50.145	162.254.198.102	UDP	611	53895 → 27022 Len=569
231	1.235160600	162.254.198.102	192.168.50.145	UDP	1188	27022 → 53895 Len=1146
232	1.245430000	192.168.50.145	162.254.198.102	UDP	610	53895 → 27022 Len=568
233	1.251032000	162.254.198.102	192.168.50.145	UDP	1300	27022 → 53895 Len=1258
234	1.260161000	192.168.50.145	162.254.198.102	UDP	666	53895 → 27022 Len=624
235	1.266332900	162.254.198.102	192.168.50.145	UDP	1183	27022 → 53895 Len=1141
236	1.275552600	192.168.50.145	162.254.198.102	UDP	730	53895 → 27022 Len=688
237	1.282129600	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
238	1.282133600	162.254.198.102	192.168.50.145	UDP	91	27022 → 53895 Len=49
239	1.291392400	192.168.50.145	162.254.198.102	UDP	832	53895 → 27022 Len=790
240	1.297792300	162.254.198.102	192.168.50.145	UDP	1221	27022 → 53895 Len=1179
241	1.307612500	192.168.50.145	162.254.198.102	UDP	880	53895 → 27022 Len=838
242	1.314303600	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
243	1.314304500	162.254.198.102	192.168.50.145	UDP	105	27022 → 53895 Len=63
244	1.322807400	192.168.50.145	162.254.198.102	UDP	920	53895 → 27022 Len=878
245	1.329265900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
246	1.329266900	162.254.198.102	192.168.50.145	UDP	201	27022 → 53895 Len=159
247	1.338000200	192.168.50.145	162.254.198.102	UDP	959	53895 → 27022 Len=917
248	1.344823300	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
249	1.344824100	162.254.198.102	192.168.50.145	UDP	216	27022 → 53895 Len=174
250	1.352706400	192.168.50.145	162.254.198.102	UDP	961	53895 → 27022 Len=919
251	1.360513100	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
252	1.360514800	162.254.198.102	192.168.50.145	UDP	451	27022 → 53895 Len=409
253	1.368686200	192.168.50.145	162.254.198.102	UDP	953	53895 → 27022 Len=911
254	1.375967100	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
255	1.376028400	162.254.198.102	192.168.50.145	UDP	90	27022 → 53895 Len=48
256	1.383653500	192.168.50.145	162.254.198.102	UDP	909	53895 → 27022 Len=867
257	1.391635500	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
258	1.392071900	162.254.198.102	192.168.50.145	UDP	192	27022 → 53895 Len=150
259	1.399281500	192.168.50.145	162.254.198.102	UDP	904	53895 → 27022 Len=862
260	1.407061300	162.254.198.102	192.168.50.145	UDP	1277	27022 → 53895 Len=1235
261	1.415249300	192.168.50.145	162.254.198.102	UDP	905	53895 → 27022 Len=863
262	1.422506900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
263	1.422507900	162.254.198.102	192.168.50.145	UDP	151	27022 → 53895 Len=109
264	1.430897100	192.168.50.145	162.254.198.102	UDP	841	53895 → 27022 Len=799
265	1.438401000	162.254.198.102	192.168.50.145	UDP	1181	27022 → 53895 Len=1139
266	1.446416700	192.168.50.145	162.254.198.102	UDP	743	53895 → 27022 Len=701
267	1.455464900	162.254.198.102	192.168.50.145	UDP	1257	27022 → 53895 Len=1215
268	1.461989800	192.168.50.145	162.254.198.102	UDP	641	53895 → 27022 Len=599
269	1.469670400	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
270	1.469671600	162.254.198.102	192.168.50.145	UDP	189	27022 → 53895 Len=147
271	1.477440900	192.168.50.145	162.254.198.102	UDP	616	53895 → 27022 Len=574
272	1.485538600	162.254.198.102	192.168.50.145	UDP	1250	27022 → 53895 Len=1208
273	1.492924000	192.168.50.145	162.254.198.102	UDP	615	53895 → 27022 Len=573
274	1.500729900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
275	1.500950200	162.254.198.102	192.168.50.145	UDP	160	27022 → 53895 Len=118
276	1.508537100	192.168.50.145	162.254.198.102	UDP	668	53895 → 27022 Len=626
277	1.517894700	162.254.198.102	192.168.50.145	UDP	1279	27022 → 53895 Len=1237
278	1.523476000	192.168.50.145	162.254.198.102	UDP	703	53895 → 27022 Len=661
279	1.532146100	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
280	1.532146900	162.254.198.102	192.168.50.145	UDP	177	27022 → 53895 Len=135
281	1.539362700	192.168.50.145	162.254.198.102	UDP	704	53895 → 27022 Len=662
282	1.547850500	162.254.198.102	192.168.50.145	UDP	1287	27022 → 53895 Len=1245
283	1.554959000	192.168.50.145	162.254.198.102	UDP	663	53895 → 27022 Len=621
284	1.563770800	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
285	1.563772800	162.254.198.102	192.168.50.145	UDP	228	27022 → 53895 Len=186
286	1.570149100	192.168.50.145	162.254.198.102	UDP	611	53895 → 27022 Len=569
287	1.579225700	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
288	1.579227000	162.254.198.102	192.168.50.145	UDP	148	27022 → 53895 Len=106
289	1.585816300	192.168.50.145	162.254.198.102	UDP	611	53895 → 27022 Len=569
290	1.595307400	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
291	1.595310300	162.254.198.102	192.168.50.145	UDP	589	27022 → 53895 Len=547
292	1.601272300	192.168.50.145	162.254.198.102	UDP	607	53895 → 27022 Len=565
293	1.610566300	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
294	1.610567800	162.254.198.102	192.168.50.145	UDP	468	27022 → 53895 Len=426
295	1.616724200	192.168.50.145	162.254.198.102	UDP	628	53895 → 27022 Len=586
296	1.625898000	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
297	1.626215900	162.254.198.102	192.168.50.145	UDP	427	27022 → 53895 Len=385
298	1.632339000	192.168.50.145	162.254.198.102	UDP	608	53895 → 27022 Len=566
299	1.637876100	192.168.50.145	8.8.8.8	ICMP	74	Echo (ping) request  id=0x0001, seq=193/49408, ttl=64 (reply in 308)
300	1.641621000	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
301	1.641623900	162.254.198.102	192.168.50.145	UDP	537	27022 → 53895 Len=495
302	1.648480500	192.168.50.145	162.254.198.102	UDP	612	53895 → 27022 Len=570
303	1.657250900	162.254.198.102	192.168.50.145	UDP	1303	27022 → 53895 Len=1261
304	1.657252100	162.254.198.102	192.168.50.145	UDP	344	27022 → 53895 Len=302
305	1.663981200	192.168.50.145	162.254.198.102	UDP	612	53895 → 27022 Len=570
306	1.672629700	162.254.198.102	192.168.50.145	UDP	1168	27022 → 53895 Len=1126
307	1.679910600	192.168.50.145	162.254.198.102	UDP	665	53895 → 27022 Len=623
308	1.681937900	8.8.8.8	192.168.50.145	ICMP	74	Echo (ping) reply    id=0x0001, seq=193/49408, ttl=106 (request in 299)
309	1.688544200	162.254.198.102	192.168.50.145	UDP	1181	27022 → 53895 Len=1139
310	1.695877600	192.168.50.145	162.254.198.102	UDP	747	53895 → 27022 Len=705
311	1.703959100	162.254.198.102	192.168.50.145	UDP	1184	27022 → 53895 Len=1142
312	1.710497800	192.168.50.145	162.254.198.102	UDP	838	53895 → 27022 Len=796
313	1.719711700	162.254.198.102	192.168.50.145	UDP	1112	27022 → 53895 Len=1070
314	1.726204800	192.168.50.145	162.254.198.102	UDP	870	53895 → 27022 Len=828
315	1.735436900	162.254.198.102	192.168.50.145	UDP	1162	27022 → 53895 Len=1120
